ACCESSION_NUMBER	ISSUER_NAME	BALANCE	CURRENCY_VALUE	PERCENTAGE	INVESTMENT_COUNTRY	ISSUER_LEI
0000940400-26-012473	ADAMAS TRUST INC	24581.0	549631.16	0.51278806856	US	549300JFGR0M7ULHWG48
0000940400-26-012473	AGNC INVESTMENT CORP	36557.0	912462.72	0.851298161157	US	5TRACI5HRMELWV32OF39
0000940400-26-012473	MFA FINANCIAL INC	43311.0	1004815.2	0.937460033504	US	YW72IMH2RRC8Z1TGLG58
0000940400-26-012473	ANNALY CAPITAL MGMT	48366.0	1213986.6	1.132610174199	US	2DTL0G3FPRYUT58TI025
0000940400-26-012473	AGNC INVESTMENT CORP	78117.0	1962299.04	1.830761441292	US	5TRACI5HRMELWV32OF39
0000940400-26-012473	RITHM CAPITAL CORP	65914.0	1615552.14	1.507257815459	US	549300WNTHGEO5LP2G31
0000940400-26-012473	PUBLIC STORAGE	5651.0	95162.27	0.088783315402	US	254900GLQZAD4N7N5Q19
0000940400-26-012473	UMH PROPERTIES INC	131150.0	2946940.5	2.749400028846	US	529900OM5K3PJ11F0Q09
0000940400-26-012473	AGNC INVESTMENT CORP	7444.0	186918.84	0.174389223022	US	5TRACI5HRMELWV32OF39
0000940400-26-012473	ACRES COMMERCIAL REALTY	18681.0	465156.9	0.433976320281	US	549300RUJWPCMY4JFR46
0000940400-26-012473	TWO HARBORS INV CORP	49730.0	1240266.2	1.157128189747	US	549300ZUIBT6KH4HU823
0000940400-26-012473	ARMOUR RESIDENTIAL REIT	26387.0	554918.61	0.517721088139	US	549300K0WA0EJUX74V72
0000940400-26-012473	DIGITALBRIDGE GROUP INC	82697.0	1588609.37	1.482121083783	US	549300XG87L902AGBO89
0000940400-26-012473	REGENCY CENTERS CORP	2389.0	53776.39	0.050171629938	US	529900053A7X7FJ97S58
0000940400-26-012473	DIVERSIFIED HEALTHCARE T	135099.0	2566881.0	2.39481682628	US	
0000940400-26-012473	ANNALY CAPITAL MGMT	68882.0	1781977.34	1.662527136194	US	2DTL0G3FPRYUT58TI025
0000940400-26-012473	CHIMERA INVESTMENT CORP	31451.0	731864.77	0.682806123757	US	2JBBQFJOL123LOUBE657
0000940400-26-012473	AGNC INVESTMENT CORP	7483.0	191415.14	0.178584125277	US	5TRACI5HRMELWV32OF39
0000940400-26-012473	AGREE REALTY CORP	65251.0	1123622.22	1.048303134753	US	
0000940400-26-012473	PUBLIC STORAGE	32285.0	615674.95	0.574404785332	US	254900GLQZAD4N7N5Q19
0000940400-26-012473	DIVERSIFIED HEALTHCARE T	38489.0	681255.3	0.635589127595	US	
0000940400-26-012473	ELLINGTON FINANCIAL	578.0	14756.34	0.01376718723	US	60GS1D1R1YY5G1W7IT74
0000940400-26-012473	TPG MORTGAGE INVEST TR	10756.0	273311.04	0.254990347195	US	549300SNP0PBR2XTFR48
0000940400-26-012473	PUBLIC STORAGE	27879.0	542804.13	0.506418670712	US	254900GLQZAD4N7N5Q19
0000940400-26-012473	DIGITAL REALTY TRUST INC	140377.0	2912822.75	2.717569273243	US	549300HKCZ31D08NEI41
0000940400-26-012473	DIGITALBRIDGE GROUP INC	138076.0	2691101.24	2.510710286443	US	549300XG87L902AGBO89
0000940400-26-012473	ADAMAS TRUST INC	29654.0	752025.44	0.70161537582	US	549300JFGR0M7ULHWG48
0000940400-26-012533	Hermes International SCA	514.0	1236208.63	0.004974631623	FR	969500Y4IJGHJE2MTJ13
0000940400-26-012533	Sampo Oyj	48065.0	535554.17	0.002155125474	FI	743700UF3RL386WIDA22
0000940400-26-012533	Argenx SE	41200.0	34628600.0	0.139349074622	NL	7245009C5FZE6G9ODQ71
0000940400-26-012533	Loblaw Cos Ltd	819801.0	36888486.23	0.148443090981	CA	5493008LN3O1DIDTSH67
0000940400-26-012533	Aker BP ASA	41991.0	1226963.02	0.00493742633	NO	549300NFTY73920OYK69
0000940400-26-012533	Sandvik AB	1224868.0	48362175.2	0.194614404302	SE	5299008ZUAXN43LVZF54
0000940400-26-012533	Panasonic Holdings Corp	381963.0	5224965.56	0.021025802825	JP	254900GE1G59KGWPHX32
0000940400-26-012533	DBS Group Holdings Ltd	151070.0	7030378.11	0.028290970003	SG	5493007FKT78NKPM5V55
0000940400-26-012533	EPAM Systems Inc	137413.0	28664351.8	0.115348321848	US	549300XCR4R530HJP604
0000940400-26-012533	Central Japan Railway Co	1446017.0	40242925.95	0.161941704002	JP	353800YAR3OVUITHTG64
0000940400-26-012533	Ashtead Group PLC	34840.0	2234448.23	0.008991651211	GB	2138007UTBN8X9K1A235
0000940400-26-012533	Ono Pharmaceutical Co Ltd	19082.0	283899.62	0.001142441488	JP	529900G26L4NG4GFJZ86
0000940400-26-012533	Zurich Insurance Group AG	7770.0	5518051.87	0.022205212506	CH	529900QVNRBND50TXP03
0000940400-26-012533	Mitsubishi Electric Corp	315482.0	9846071.72	0.039621612853	JP	549300TRXM9Y6561AX39
0000940400-26-012533	Imperial Oil Ltd	15785.0	1594787.54	0.006417590313	CA	549300JZNB745JT5WY51
0000940400-26-012533	Honda Motor Co Ltd	151140.0	1518626.91	0.006111112046	JP	549300P7ZYCQJ36CCS16
0000940400-26-012533	Dollarama Inc	275187.0	37085017.81	0.149233954424	CA	5493002GJ0NJP1HI0C79
0000940400-26-012533	Nintendo Co Ltd	62982.0	4092039.35	0.016466790362	JP	353800FEEXU6I9M0ZF27
0000940400-26-012533	DoorDash Inc	722087.0	147753441.94	0.594575160606	US	549300NUQ43FGGSK5051
0000940400-26-012533	Advantech Co Ltd	4328700.0	41196239.28	0.165777935625	TW	2549002OSTKE9HB9IY03
0000940400-26-012533	Teva Pharmaceutical Industries	2385210.0	81287956.8	0.327111161237	IL	549300BAFGM4RC74ZJ94
0000940400-26-012533	Mitsubishi UFJ Financial Group	10637146.0	192762186.33	0.775695011847	JP	353800V2V8PUY9TK3E06
0000940400-26-012533	TotalEnergies SE	79209.0	5741397.24	0.023103977418	FR	529900S21EQ1BO4ESM68
0000940400-26-012533	Chugai Pharmaceutical Co Ltd	115411.0	6563273.53	0.026411292772	JP	529900T9LAII161DCN95
0000940400-26-012533	Wolters Kluwer NV	3862.0	361098.58	0.001453098103	NL	724500TEM53I0U077B74
0000940400-26-012533	Truist Financial Corp	1085383.0	55810393.86	0.224586807976	US	549300DRQQI75D2JP341
0000940400-26-012533	Fomento Economico Mexicano SAB	6603281.0	68908237.35	0.277293887381	MX	549300A8MDWDJNMLV153
0000940400-26-012533	Guangzhou Kingmed Diagnostics	4248429.0	19513152.71	0.078522948461	CN	
0000940400-26-012533	Novonesis Novozymes B	16025.0	981031.61	0.003947772853	DK	529900T6WNZXD2R3JW38
0000940400-26-012533	Intercontinental Exchange Inc	250643.0	43556740.54	0.17527683729	US	5493000F4ZO33MV32P92
0000940400-26-012533	Singapore Airlines Ltd	3144596.0	15697024.29	0.063166452271	SG	549300ZG62N2599PWR15
0000940400-26-012533	Intact Financial Corp	3720.0	677285.06	0.002725465261	CA	5493009LXGE7Y4U9OY43
0000940400-26-012533	Assa Abloy AB	40090.0	1619802.53	0.006518253224	SE	549300YECS8HKCIMMB67
0000940400-26-012533	Federated Hermes Government Obligations Fund	1.0	1.0	4.024e-09	US	254900VAJ9169N7JRF45
0000940400-26-012533	Toronto-Dominion Bank/The	514307.0	48067204.36	0.193427411077	CA	PT3QB789TSUIDF371261
0000940400-26-012533	Shell PLC	323955.0	12385350.05	0.049839931973	GB	21380068P1DRHMJ8KU70
0000940400-26-012533	IBERDROLA SA	5964.410959	133798.13	0.000538417539	ES	5QK37QC7NWOJ8D7WVQ45
0000940400-26-012533	Bridgestone Corp	1444622.0	32531065.33	0.130908377763	JP	549300DHPOF90OYYD780
0000940400-26-012533	Genuine Parts Co	164623.0	22880950.77	0.092075316827	US	549300D46DQVEU651W04
0000940400-26-012533	Lloyds Banking Group PLC	24785284.0	36950330.8	0.148691959939	GB	549300PPXHEU2JF0AM85
0000940400-26-012508	CONSTELLATION EN GEN LLC	1500000.0	1500351.55	0.044060256404	US	S2PEWKCZFFECR4533P43
0000940400-26-012508	ANGLOGOLD HOLDINGS PLC	730000.0	708100.0	0.020794504834	IM	213800745ZIXC4L6A131
0000940400-26-012508	PILGRIM'S PRIDE CORP	2270000.0	2425696.12	0.071234500345	US	549300ZSLGV64ZL3HD75
0000940400-26-012508	Pretium Mortgage Credit Partne	5049895.69	5059376.87	0.148576806642	US	
0000940400-26-012508	Toro European CLO	8000000.0	9460268.87	0.277816137204	IE	635400NGHEB1GFYATU96
0000940400-26-012508	NEWGENERATIONGASGATHERINGLLC	351351.0	346080.74	0.010163222173	US	
0000940400-26-012508	Citigroup Mortgage Loan Trust	141395.0	69764.53	0.002048748561	US	
0000940400-26-012508	JPMORGAN CHASE BANK, NATIONAL ASSOCIATION	1.0	1799072.57	0.052832683596	US	7H6GLXDRUGQFU57RNE97
0000940400-26-012508	SUNRUN CALLISTO ISSUER LLC	3341965.4	3221756.24	0.09461209675	US	
0001193125-26-028778	214526912.LC	15624.0	15385.84	0.0009820174	US	
0001193125-26-028731	FW3595179.UP	4983.0	2885.84	0.0001841918	US	
0001193125-26-028731	L6010382.UP	11158.0	11114.8	0.0007094138	US	
0001193125-26-028731	DRB4541343.UP	2292.0	2238.04	0.0001428453	US	
0001193125-26-028731	2148185.PW	17811.0	18259.15	0.0011654094	US	
0001193125-26-028731	1025898126.ST	681.0	725.51	4.63064e-05	US	
0001193125-26-028731	L4782781.UP	12978.0	12610.92	0.0008049052	US	
0001193125-26-028731	FW3424190.UP	1106.0	252.48	1.61148e-05	US	
0001193125-26-028731	L3169466.UP	3373.0	3368.65	0.0002150076	US	
0001193125-26-028731	L4213474.UP	943.0	939.09	5.99384e-05	US	
0001193125-26-028731	2325922.PW	5391.0	5348.31	0.0003413615	US	
0001193125-26-028731	DRB5524206.UP	6542.0	6213.4	0.0003965768	US	
0001193125-26-028731	297229052.UG	15898.0	16129.94	0.0010295104	US	
0001193125-26-028731	FW4339280.UP	655.0	460.29	2.93785e-05	US	
0001193125-26-028731	208180442.LC	3297.0	3280.99	0.0002094126	US	
0001193125-26-028731	FW4039097.UP	1108.0	1123.49	7.17079e-05	US	
0001193125-26-028731	L1536155.UP	6250.0	6203.42	0.0003959398	US	
0001193125-26-028731	166600319.UG	12780.0	945.16	6.03258e-05	US	
0001193125-26-028731	2284046.PW	16241.0	15720.44	0.0010033736	US	
0001193125-26-028731	FW5707505.UP	14641.0	14170.25	0.0009044311	US	
0001193125-26-028731	2184918.PW	9286.0	8995.15	0.0005741249	US	
0001193125-26-028731	2016559.PW	4880.0	4924.73	0.0003143261	US	
0001193125-26-028731	2454362.PW	13735.0	13584.02	0.0008670143	US	
0001193125-26-028731	L3136438.UP	1241.0	1260.88	8.0477e-05	US	
0001193125-26-028731	L4183416.UP	986.0	979.68	6.25291e-05	US	
0001193125-26-028731	5617068412.ST	230.0	93.3	5.955e-06	US	
0001193125-26-028731	FW5357529.UP	2294.0	2176.2	0.0001388982	US	
0001193125-26-028731	FW3442811.UP	4501.0	4625.72	0.0002952414	US	
0001193125-26-028731	2581418.MA	9628.0	9680.96	0.0006178974	US	
0001193125-26-028731	L1719685.UP	2303.0	2283.39	0.0001457398	US	
0001193125-26-028731	FW4334463.UP	3818.0	3729.03	0.0002380093	US	
0001193125-26-028731	258042284.UG	2344.0	2342.02	0.0001494819	US	
0001193125-26-028731	217367158.LC	2715.0	2615.36	0.0001669281	US	
0001193125-26-028731	142074558.UG	548.0	545.43	3.48126e-05	US	
0001193125-26-028731	L5508464.UP	916.0	897.83	5.73049e-05	US	
0001193125-26-028731	FW4356694.UP	39275.0	39950.74	0.0025498979	US	
0001193125-26-028731	2609612.SQ	174.0	13.61	8.687e-07	US	
0001193125-26-028731	2508450.MA	1677.0	1689.48	0.0001078328	US	
0001193125-26-028731	L5440558.UP	2647.0	2569.8	0.0001640202	US	
0001193125-26-028731	2300034.PW	24296.0	23419.6	0.0014947806	US	
0001193125-26-028731	L1520354.UP	1214.0	1200.52	7.66244e-05	US	
0001193125-26-028731	205527395.LC	9097.0	8998.99	0.00057437	US	
0001193125-26-028731	FW4344514.UP	5068.0	4728.79	0.00030182	US	
0001193125-26-028731	FW6040607.UP	1290.0	1278.39	8.15946e-05	US	
0001193125-26-028731	DRB4987491.UP	2166.0	407.54	2.60117e-05	US	
0001193125-26-028731	2624552.MA	8555.0	2461.75	0.0001571238	US	
0001193125-26-028731	767107.BV	490.0	491.41	3.13648e-05	US	
0001193125-26-028731	174051048.LC	747.0	78.3	4.9976e-06	US	
0001193125-26-028731	216436011.LC	3359.0	203.06	1.29605e-05	US	
0001193125-26-028731	LAI-00766173.LP	5844.0	5691.8	0.0003632851	US	
0001193125-26-028731	179574792.LC	3880.0	406.61	2.59523e-05	US	
0001193125-26-028731	2733165.MA	5069.0	4843.59	0.0003091472	US	
0001193125-26-028731	208765502.LC	20343.0	20330.61	0.0012976225	US	
0001193125-26-028731	177320927.LC	2860.0	2856.65	0.0001823287	US	
0001193125-26-028731	APP-40605296.FP	38066.0	38284.41	0.0024435427	US	
0001193125-26-028731	L1391005.UP	1638.0	1621.13	0.0001034703	US	
0001193125-26-028731	CBM4339640.UP	3380.0	3304.09	0.000210887	US	
0001193125-26-028731	210592352.LC	6134.0	5951.8	0.0003798799	US	
0001193125-26-028731	214023193.LC	10998.0	10765.0	0.0006870874	US	
0001193125-26-028731	216602434.LC	6593.0	6263.41	0.0003997687	US	
0001193125-26-028731	722389.BV	4941.0	741.15	4.73047e-05	US	
0001193125-26-028731	208598129.LC	4156.0	4144.06	0.000264499	US	
0001193125-26-028731	2697941.MA	40077.0	14013.69	0.0008944385	US	
0001193125-26-028731	DRB5980263.UP	4245.0	4189.04	0.0002673699	US	
0001193125-26-028731	CBM5818960.UP	3558.0	3424.59	0.0002185781	US	
0001193125-26-028731	FW700490.UP	601.0	87.31	5.5727e-06	US	
0001193125-26-028731	FW4118181.UP	4450.0	4454.86	0.0002843361	US	
0001193125-26-028731	5597712.SQ	2528.0	198.2	1.26503e-05	US	
0001193125-26-028731	261996197.UG	5816.0	5698.02	0.0003636821	US	
0001193125-26-028731	CBM5844615.UP	5079.0	4945.87	0.0003156753	US	
0001193125-26-028731	L4089878.UP	27189.0	27627.19	0.0017633344	US	
0001193125-26-028731	FW1956879.UP	370.0	364.49	2.3264e-05	US	
0001193125-26-028731	2508841.MA	7000.0	7022.79	0.0004482369	US	
0001193125-26-028731	195470887.LC	11781.0	1234.7	7.8806e-05	US	
0001193125-26-028731	L4086011.UP	939.0	948.2	6.05199e-05	US	
0001193125-26-028731	215377305.LC	2948.0	2907.39	0.0001855672	US	
0001193125-26-028731	CBM5840794.UP	10329.0	9963.62	0.0006359385	US	
0001193125-26-028731	L4384620.UP	2707.0	2668.6	0.0001703262	US	
0001193125-26-028731	FW1470766.UP	1332.0	1325.35	8.45919e-05	US	
0001193125-26-028731	L4226710.UP	8636.0	8668.15	0.0005532538	US	
0001193125-26-028731	L4179541.UP	4487.0	4506.9	0.0002876576	US	
0001193125-26-028731	192529148.LC	1395.0	146.22	9.3326e-06	US	
0001193125-26-028731	L2357215.UP	2030.0	2002.68	0.0001278232	US	
0001193125-26-028731	FW2937981.UP	1859.0	1781.39	0.0001136991	US	
0001193125-26-028731	132932128.UG	6115.0	6087.62	0.0003885487	US	
0001193125-26-028731	2034755.PW	14603.0	14278.5	0.0009113403	US	
0001193125-26-028731	L4225829.UP	1017.0	1024.81	6.54096e-05	US	
0001193125-26-028731	178838328.LC	1201.0	1217.71	7.77216e-05	US	
0001193125-26-028731	203087851.LC	9098.0	9150.52	0.0005840415	US	
0001193125-26-028731	APP-16339385.FP	4881.0	863.76	5.51304e-05	US	
0001193125-26-028731	DRB5842550.UP	2300.0	475.22	3.03314e-05	US	
0001193125-26-028731	190215643.LC	2541.0	266.33	1.69988e-05	US	
0001193125-26-028731	DRB5742289.UP	30059.0	29099.27	0.0018572915	US	
0001193125-26-028731	APP-41929576.FP	14708.0	14483.54	0.0009244271	US	
0001193125-26-028731	KDHJB3BJ.UC	775792.0	780420.43	0.0498111532	US	
0001193125-26-028731	208887378.LC	18149.0	17805.56	0.0011364586	US	
0001193125-26-028731	DRB4552756.UP	7623.0	7524.56	0.0004802629	US	
0001193125-26-028731	FW4569355.UP	2281.0	2218.51	0.0001415987	US	
0001193125-26-028731	DRB5744252.UP	9988.0	9634.15	0.0006149097	US	
0001193125-26-028731	188808456.LC	12044.0	9635.18	0.0006149755	US	
0001193125-26-028731	APP-42990665.FP	10463.0	10436.62	0.0006661282	US	
0001193125-26-028731	L4438556.UP	1379.0	1358.79	8.67262e-05	US	
0001193125-26-028731	2118713.PW	12709.0	13737.11	0.0008767855	US	
0001193125-26-028731	2425376.MA	32991.0	25214.14	0.001609319	US	
0001193125-26-028731	265325409.UG	12342.0	12566.76	0.0008020866	US	
0001193125-26-028731	186636395.LC	2367.0	248.03	1.58308e-05	US	
0001193125-26-028731	DRB4985511.UP	2307.0	2136.0	0.0001363324	US	
0000940400-26-012508	ICG Euro CLO	5000000.0	5947959.47	0.174671475717	IE	635400IDZDV7D9IJ8J46
0000940400-26-012508	Fannie Mae	1477862.0	1267633.46	0.03722611229	US	B1V7KEBTPIMZEU4LTD58
0000940400-26-012508	Madison Park Funding Ltd	10000000.0	10080034.0	0.296016545328	KY	254900K0MU6TXERK4I83
0000940400-26-012508	J.P. MORGAN SECURITIES LLC	1.0	21230.49	0.000623467768	US	ZBUT11V806EZRVTWT807
0000940400-26-012508	GOLDMAN SACHS INTERNATIONAL	1.0	7587.57	0.000222821297	GB	W22LROWP2IHZNBB6K528
0000940400-26-012508	NRG ENERGY INC	1500000.0	1437892.77	0.042226053039	US	5E2UPK5SW04M13XY7I38
0000940400-26-012508	Ondeck Asset Securitization Tr	850000.0	851766.3	0.025013498719	US	
0000940400-26-012508	MGM RESORTS INTL	2400000.0	2394962.81	0.070331966856	US	54930066VBP7DZEGGJ87
0000940400-26-012508	Fremont Home Loan Trust	1120353.17	1065941.43	0.031303098742	US	
0000940400-26-012508	COMM Mortgage Trust	5300000.0	123832.91	0.003636554223	US	5493004GWEVMOU8S3L34
0000940400-26-012508	MetroNet Infrastructure Issuer	2900000.0	2902976.27	0.085250605961	US	5493000BIROCAEATAQ61
0000940400-26-012508	ClubCorp Holdings Inc	71560.58	70666.07	0.002075223745	US	
0000940400-26-012508	ClubCorp Holdings Inc	119267.62	117776.77	0.003458705851	US	
0000940400-26-012508	ROMANIA	5790000.0	5966826.6	0.175225539586	RO	315700IASY927EDWBK92
0000940400-26-012508	BOARD OF TRADE OF THE CITY OF CHICAGO, INC.	-2316.0	1145913.94	0.033651621191	US	549300EX04Q2QBFQTQ27
0000940400-26-012508	Citigroup Mortgage Loan Trust	111951.0	64721.97	0.001900665609	US	
0000940400-26-012508	PHINIA INC	375000.0	388228.22	0.011400951274	US	254900HG6MORZE1FFM18
0000940400-26-012508	CITIBANK, NATIONAL ASSOCIATION	4146000.0	81.38	2.389855e-06	US	E57ODZWZ7FF32TWEFA76
0000940400-26-012508	FRONTIER COMMUNICATIONS	2000000.0	2062468.69	0.060567737813	US	
0000940400-26-012508	VENTURE GLOBAL CALCASIEU	1325000.0	1358033.83	0.039880865758	US	549300GKHS6RS20NLH85
0000940400-26-012508	BANK OF AMERICA, NATIONAL ASSOCIATION	1.0	-81225.49	-0.00238531823	US	B4TYDEB6GKMZO031MB27
0000940400-26-012508	DISH DBS CORP	375000.0	331875.0	0.00974604758	US	
0000940400-26-012508	US TREASURY N/B	68890000.0	69169865.63	2.031285277866	US	254900HROIFWPRGM1V77
0000940400-26-012508	BOMBARDIER INC	250000.0	280000.0	0.008222654079	CA	W7L3VLU8EHQY34Z36697
0000940400-26-012508	BANK OF AMERICA CORPORATION	1.0	263473.81	0.007737335709	US	9DJT3UXIJIZJI4WXO774
0000940400-26-012508	MORGAN STANLEY & CO. LLC	7090000.0	51.52	1.512968e-06	US	9R7GPTSO7KV3UQJZQ078
0000940400-26-012508	Fannie Mae - CAS	318000.0	323978.08	0.009514141718	US	
0000940400-26-012508	BNY Capital Markets, LLC	1.0	-1121168.85	-0.03292494149	US	VJW2DOOHGDT6PR0ZRO63
0000940400-26-012508	OneMain Direct Auto Receivable	4600000.0	4723652.6	0.138717719005	US	
0000940400-26-012508	Morgan Stanley Residential Mor	3792247.15	3806466.18	0.111783052369	US	
0000855886-26-000006	Citigroup Inc.	10225000.0	10721372.63	1.51588549	US	6SHGI4ZSSLCXXQSBB395
0000855886-26-000006	Enbridge Inc.	3304000.0	3402997.09	0.4811467794	CA	98TPTUM4IVMFCZBCUR27
0000855886-26-000006	Spire Inc.	185000.0	15630650.0	2.2100039194	US	549300NXSY15DRY2R511
0000855886-26-000006	Pinnacle Financial Partners Inc.	74850.0	1901190.0	0.2688075897	US	54930098EZ8JMSAZGS24
0000855886-26-000006	Morgan Stanley	145050.0	3803211.0	0.5377326737	US	IGJSJL3JD5P30I6NJZ34
0000855886-26-000006	Apollo Global Management Inc.	280311.0	7388997.96	1.0447239528	US	
0000855886-26-000006	Duke Energy Corporation	199700.0	5036434.0	0.712096994	US	I1BZKREC126H0VB1BL91
0000855886-26-000006	The Southern Company	130000.0	11610300.0	1.6415701526	US	549300FC3G3YU2FBZD92
0000855886-26-000006	Dominion Energy Inc.	4500000.0	4515572.61	0.6384528581	US	ILUL7B6Z54MRYCF6H308
0000940400-26-012508	HILCORP ENERGY I/HILCORP	500000.0	480291.75	0.014104546133	US	
0000940400-26-012508	Avantor Funding, Inc	2500000.0	2982814.74	0.087595192108	US	5493003VM0XB4U8YD238
0000940400-26-012508	BX Trust	6755908.1	6764352.99	0.198646195387	US	
0000940400-26-012508	BRASKEM NETHERLANDS	1422000.0	607905.0	0.017852116172	NL	2549000TLMHFQ74DS330
0000940400-26-012508	ROYAL CARIBBEAN CRUISES	975000.0	994932.02	0.029217792261	LR	K2NEH8QNVW44JIWK7Z55
0000940400-26-012508	Barclays Commercial Mortgage S	1490000.0	1344014.42	0.039469163048	US	
0000940400-26-012508	BRASKEM NETHERLANDS	7471000.0	3193852.5	0.093792658173	NL	2549000TLMHFQ74DS330
0000940400-26-012508	CSC HOLDINGS LLC	3325000.0	1300020.03	0.038177196439	US	3HG2WD2W22M120IUNG49
0000940400-26-012508	Bank of America, National Association	1.0	497019.55	0.014595785108	US	B4TYDEB6GKMZO031MB27
0000940400-26-012508	BAUSCH HEALTH COS INC	275000.0	247156.25	0.007258144097	CA	B3BS7ACMDUWISF18KY76
0000940400-26-012508	BANK OF AMERICA CORPORATION	1.0	345652.78	0.010150654434	US	9DJT3UXIJIZJI4WXO774
0000940400-26-012508	Asset Backed Securities Corp H	3170380.62	3221651.7	0.094609026763	US	
0000940400-26-012508	UBS Securities LLC	1.0	2375.0	6.9745726e-05	US	T6FIZBDPKLYJKFCRVK44
0000940400-26-012508	BANK OF AMERICA CORPORATION	1.0	-22992.22	-0.00067520382	US	9DJT3UXIJIZJI4WXO774
0000940400-26-012508	INDO ASAHAN/MINERAL IND	1050000.0	1108023.0	0.032538892289	ID	2549008P48EB9SN2OI80
0000940400-26-012508	Wells Fargo Commercial Mortgag	1500000.0	1501542.75	0.044095237924	US	
0000940400-26-012508	STATE OF MINAS GERAIS	987000.0	989240.49	0.029050651252	KY	
0000940400-26-012508	WYNN MACAU LTD	1025000.0	1022960.25	0.030040886688	KY	254900NMDQ8ENTHU1I31
0000940400-26-012508	NEWELL BRANDS INC	510000.0	535049.93	0.015712608891	US	549300LWGYFM1TVO1Z12
0000940400-26-012508	Freddie Mac	5564636.65	5346637.72	0.157012687357	US	S6XOOCT0IEG5ABCC6L87
0000940400-26-012508	ECOPETROL SA	4495000.0	4815268.75	0.141408175825	CO	254900IDGKCJICKBPA66
0000940400-26-012508	US TREASURY N/B	84175000.0	76993820.31	2.26104839525	US	254900HROIFWPRGM1V77
0000940400-26-012508	BX Trust	5600000.0	5598251.68	0.164401739338	US	
0000940400-26-012508	CHICAGO MERCANTILE EXCHANGE INC.	220.0	22000.0	0.000646065677	US	SNZ2OJLFK8MNNCLQOF39
0000940400-26-012508	BARCLAYS BANK PLC	1.0	-3450.23	-0.00010132159	GB	G5GSEF7VJP5I7OUK5573
0000940400-26-012508	BANK OF AMERICA CORPORATION	1.0	-118238.96	-0.00347227881	US	9DJT3UXIJIZJI4WXO774
0000940400-26-012508	Root Bidco Sarl	4125000.0	4826395.52	0.141734931471	LU	2221001M2GYTW1IIKD18
0000940400-26-012508	BX Trust	6228851.44	6250252.53	0.183548801656	US	
